tweetText,tweetId,createdAt,screenName,image,followers,favorite,retweetcount,longitude,latitude
RT @MahatOfficial: My buddy #Simbu @iam_str says he is a big fan of #Thala Ajith n #Powerstar #PawanKalyan🌟 soo happy! 😁👍🌟 http://t.co/4F5r…,510440139374727168,Fri Sep 12 20:19:47 IST 2014,Ki9Ti,http://pbs.twimg.com/profile_images/464433317341691904/5cday7i5_bigger.jpeg,28,52,214,0.0,0.0
RT @MahatOfficial: My buddy #Simbu @iam_str says he is a big fan of #Thala Ajith n #Powerstar #PawanKalyan🌟 soo happy! 😁👍🌟 http://t.co/4F5r…,510439948801933312,Fri Sep 12 20:19:01 IST 2014,NameisYeah,http://pbs.twimg.com/profile_images/498655410069336064/MpzHgRPu_bigger.jpeg,526,980,214,0.0,0.0
RT @MahatOfficial: My buddy #Simbu @iam_str says he is a big fan of #Thala Ajith n #Powerstar #PawanKalyan🌟 soo happy! 😁👍🌟 http://t.co/4F5r…,510439871081873408,Fri Sep 12 20:18:43 IST 2014,Simbu360,http://pbs.twimg.com/profile_images/460781448585170945/A4DlKuz7_bigger.jpeg,426,214,0.0,0.0
RT @MahatOfficial: My buddy #Simbu @iam_str says he is a big fan of #Thala Ajith n #Powerstar #PawanKalyan🌟 soo happy! 😁👍🌟 http://t.co/4F5r…,510439126374420480,Fri Sep 12 20:15:45 IST 2014,KETTAVAN21,http://pbs.twimg.com/profile_images/454111124128940033/QwuYGABl_bigger.jpeg,208,840,214,0.0,0.0
RT @MahatOfficial: My buddy #Simbu @iam_str says he is a big fan of #Thala Ajith n #Powerstar #PawanKalyan🌟 soo happy! 😁👍🌟 http://t.co/4F5r…,510439073844965376,Fri Sep 12 20:15:33 IST 2014,fly2karan,http://pbs.twimg.com/profile_images/505978179710771200/mRql1iDR_bigger.jpeg,171,403,214,0.0,0.0
RT @MahatOfficial: My buddy #Simbu @iam_str says he is a big fan of #Thala Ajith n #Powerstar #PawanKalyan🌟 soo happy! 😁👍🌟 http://t.co/4F5r…,510438886699331584,Fri Sep 12 20:14:48 IST 2014,manojismynamefo,http://pbs.twimg.com/profile_images/2277408335/mgy7gprebl7okg0mcucz_bigger.jpeg,3,29,214,0.0,0.0
RT @MahatOfficial: My buddy #Simbu @iam_str says he is a big fan of #Thala Ajith n #Powerstar #PawanKalyan🌟 soo happy! 😁👍🌟 http://t.co/4F5r…,510438881527734272,Fri Sep 12 20:14:47 IST 2014,mpgeorge17,http://pbs.twimg.com/profile_images/477359431265447936/ZNzaYk8O_bigger.jpeg,113,1089,214,0.0,0.0
RT @VyasKalyan: @iam_str says he is a big fan of #Thala Ajith n #Powerstar #PawanKalyan😍😊,510438861693263873,Fri Sep 12 20:14:42 IST 2014,pawanisum,http://pbs.twimg.com/profile_images/447022127007272962/NF9pfp2t_bigger.jpeg,13,29,1,0.0,0.0
RT @MahatOfficial: My buddy #Simbu @iam_str says he is a big fan of #Thala Ajith n #Powerstar #PawanKalyan🌟 soo happy! 😁👍🌟 http://t.co/4F5r…,510438853748879360,Fri Sep 12 20:14:40 IST 2014,ajitharun_007,http://pbs.twimg.com/profile_images/506149148752478208/ULlnCwcm_bigger.jpeg,1889,15663,214,0.0,0.0
RT @MahatOfficial: My buddy #Simbu @iam_str says he is a big fan of #Thala Ajith n #Powerstar #PawanKalyan🌟 soo happy! 😁👍🌟 http://t.co/4F5r…,510438516547792896,Fri Sep 12 20:13:20 IST 2014,Saginsajin,http://pbs.twimg.com/profile_images/509574520642875393/M5Kd_-Vq_bigger.jpeg,20,13,214,0.0,0.0
RT @MahatOfficial: My buddy #Simbu @iam_str says he is a big fan of #Thala Ajith n #Powerstar #PawanKalyan🌟 soo happy! 😁👍🌟 http://t.co/4F5r…,510438039252766721,Fri Sep 12 20:11:26 IST 2014,LocalPowerstar,http://pbs.twimg.com/profile_images/510061305550483456/lmAxX7YX_bigger.jpeg,87,727,214,0.0,0.0
RT @MahatOfficial: My buddy #Simbu @iam_str says he is a big fan of #Thala Ajith n #Powerstar #PawanKalyan🌟 soo happy! 😁👍🌟 http://t.co/4F5r…,510437960248856576,Fri Sep 12 20:11:07 IST 2014,amaltorrs,http://pbs.twimg.com/profile_images/511018489771876352/Gu-097cH_bigger.jpeg,160,9995,214,0.0,0.0
RT @MahatOfficial: My buddy #Simbu @iam_str says he is a big fan of #Thala Ajith n #Powerstar #PawanKalyan🌟 soo happy! 😁👍🌟 http://t.co/4F5r…,510437722259873792,Fri Sep 12 20:10:11 IST 2014,OMG_ItsArsh,http://pbs.twimg.com/profile_images/511773118071726081/z7dciy89_bigger.jpeg,355,9496,214,0.0,0.0
@iam_str says he is a big fan of #Thala Ajith n #Powerstar #PawanKalyan😍😊,510437634020106240,Fri Sep 12 20:09:50 IST 2014,VyasKalyan,http://pbs.twimg.com/profile_images/512092068248694784/9HpXVlPr_bigger.jpeg,466,264,1,0.0,0.0
RT @MahatOfficial: My buddy #Simbu @iam_str says he is a big fan of #Thala Ajith n #Powerstar #PawanKalyan🌟 soo happy! 😁👍🌟 http://t.co/4F5r…,510437483935322112,Fri Sep 12 20:09:14 IST 2014,naanTAMILANda,http://pbs.twimg.com/profile_images/494005782296285185/u0YzBsum_bigger.jpeg,175,1560,214,0.0,0.0
RT @iqlikmovies: I want to sing for #PawanKalyan says @iam_str at #SIIMA2014. Details >>http://t.co/PsH2ymDgCu http://t.co/1UJCqiOkat,510437436951121920,Fri Sep 12 20:09:03 IST 2014,AnanthHere,http://pbs.twimg.com/profile_images/495552465832394753/JfMsnzDy_bigger.jpeg,151,231,12,0.0,0.0
RT @MahatOfficial: My buddy #Simbu @iam_str says he is a big fan of #Thala Ajith n #Powerstar #PawanKalyan🌟 soo happy! 😁👍🌟 http://t.co/4F5r…,510437427236704256,Fri Sep 12 20:09:00 IST 2014,imakram03,http://pbs.twimg.com/profile_images/508996277510483968/UcrQ8mR5_bigger.jpeg,78,19,214,0.0,0.0
RT @MahatOfficial: My buddy #Simbu @iam_str says he is a big fan of #Thala Ajith n #Powerstar #PawanKalyan🌟 soo happy! 😁👍🌟 http://t.co/4F5r…,510437415392006144,Fri Sep 12 20:08:58 IST 2014,saieram,http://pbs.twimg.com/profile_images/497777037411487744/k4zHt4AK_bigger.jpeg,59,18,214,0.0,0.0
RT @MahatOfficial: My buddy #Simbu @iam_str says he is a big fan of #Thala Ajith n #Powerstar #PawanKalyan🌟 soo happy! 😁👍🌟 http://t.co/4F5r…,510437391073431552,Fri Sep 12 20:08:52 IST 2014,SanGariSheya,http://pbs.twimg.com/profile_images/509713505612611585/JXHy_T_0_bigger.jpeg,10,56,214,0.0,0.0
RT @MahatOfficial: My buddy #Simbu @iam_str says he is a big fan of #Thala Ajith n #Powerstar #PawanKalyan🌟 soo happy! 😁👍🌟 http://t.co/4F5r…,510437315567562753,Fri Sep 12 20:08:34 IST 2014,earthikaa,http://pbs.twimg.com/profile_images/506510315236761601/4OyoXuNq_bigger.jpeg,161,4511,214,0.0,0.0
RT @MahatOfficial: My buddy #Simbu @iam_str says he is a big fan of #Thala Ajith n #Powerstar #PawanKalyan🌟 soo happy! 😁👍🌟 http://t.co/4F5r…,510437295170662400,Fri Sep 12 20:08:29 IST 2014,karthik_simbu,http://pbs.twimg.com/profile_images/489842313984630784/q8Dgv3Tx_bigger.jpeg,565,697,214,0.0,0.0
"@MahatOfficial: My buddy @iam_str says he is a big fan of #Thala Ajith n #Powerstar #PawanKalyan🌟 soo happy! 😁👍🌟 http://t.co/wQ1BB3fevi,510437292876386304,Fri Sep 12 20:08:28 IST 2014,Gowthamgsp,http://pbs.twimg.com/profile_images/509011310856527872/uswKgXNG_bigger.jpeg,43,1488,0,0.0,0.0
RT @MahatOfficial: My buddy #Simbu @iam_str says he is a big fan of #Thala Ajith n #Powerstar #PawanKalyan🌟 soo happy! 😁👍🌟 http://t.co/4F5r…,510437221451583488,Fri Sep 12 20:08:11 IST 2014,Gowthamgsp,http://pbs.twimg.com/profile_images/509011310856527872/uswKgXNG_bigger.jpeg,43,1488,214,0.0,0.0
RT @MahatOfficial: My buddy #Simbu @iam_str says he is a big fan of #Thala Ajith n #Powerstar #PawanKalyan🌟 soo happy! 😁👍🌟 http://t.co/4F5r…,510437220298149888,Fri Sep 12 20:08:11 IST 2014,sriram8725,http://pbs.twimg.com/profile_images/509994189740707841/wFnqMaqL_bigger.jpeg,274,85,214,0.0,0.0
RT @MahatOfficial: My buddy #Simbu @iam_str says he is a big fan of #Thala Ajith n #Powerstar #PawanKalyan🌟 soo happy! 😁👍🌟 http://t.co/4F5r…,510437194045984768,Fri Sep 12 20:08:05 IST 2014,VyasKalyan,http://pbs.twimg.com/profile_images/512092068248694784/9HpXVlPr_bigger.jpeg,466,264,214,0.0,0.0
RT @MahatOfficial: My buddy #Simbu @iam_str says he is a big fan of #Thala Ajith n #Powerstar #PawanKalyan🌟 soo happy! 😁👍🌟 http://t.co/4F5r…,510437127297843200,Fri Sep 12 20:07:49 IST 2014,Niffy_Tweets,http://pbs.twimg.com/profile_images/510814164298653696/_qfKcDzK_bigger.jpeg,1097,14602,214,0.0,0.0
RT @MahatOfficial: My buddy #Simbu @iam_str says he is a big fan of #Thala Ajith n #Powerstar #PawanKalyan🌟 soo happy! 😁👍🌟 http://t.co/4F5r…,510437117432823808,Fri Sep 12 20:07:46 IST 2014,PowerStarSanju,http://pbs.twimg.com/profile_images/511517202315354112/j3CcL6Q-_bigger.jpeg,3286,1950,214,0.0,0.0
RT @MahatOfficial: My buddy #Simbu @iam_str says he is a big fan of #Thala Ajith n #Powerstar #PawanKalyan🌟 soo happy! 😁👍🌟 http://t.co/4F5r…,510437096859791360,Fri Sep 12 20:07:42 IST 2014,Arunperu,http://pbs.twimg.com/profile_images/509725925160656896/DaxXbc5T_bigger.jpeg,1088,35137,214,0.0,0.0
RT @MahatOfficial: My buddy #Simbu @iam_str says he is a big fan of #Thala Ajith n #Powerstar #PawanKalyan🌟 soo happy! 😁👍🌟 http://t.co/4F5r…,510437063871565824,Fri Sep 12 20:07:34 IST 2014,Mahat_RaghavFC,http://pbs.twimg.com/profile_images/466799341798043648/UA6Jn7XB_bigger.jpeg,117,208,214,0.0,0.0
RT @MahatOfficial: My buddy #Simbu @iam_str says he is a big fan of #Thala Ajith n #Powerstar #PawanKalyan🌟 soo happy! 😁👍🌟 http://t.co/4F5r…,510437023388160001,Fri Sep 12 20:07:24 IST 2014,vigneshbabu719,http://pbs.twimg.com/profile_images/510475812881960960/ntBiPrZM_bigger.jpeg,33,526,214,0.0,0.0
RT @MahatOfficial: My buddy #Simbu @iam_str says he is a big fan of #Thala Ajith n #Powerstar #PawanKalyan🌟 soo happy! 😁👍🌟 http://t.co/4F5r…,510436880941203456,Fri Sep 12 20:06:50 IST 2014,iam_str,http://pbs.twimg.com/profile_images/472261021986332672/GSQbGJ6z_bigger.jpeg,410931,11,214,0.0,0.0
RT @MahatOfficial: My buddy #Simbu @iam_str says he is a big fan of #Thala Ajith n #Powerstar #PawanKalyan🌟 soo happy! 😁👍🌟 http://t.co/4F5r…,510436828696956928,Fri Sep 12 20:06:38 IST 2014,ShebbyCS,http://pbs.twimg.com/profile_images/481064369531265026/7MoFrD-G_bigger.jpeg,806,22,214,0.0,0.0
My buddy #Simbu @iam_str says he is a big fan of #Thala Ajith n #Powerstar #PawanKalyan🌟 soo happy! 😁👍🌟 http://t.co/4F5rLAJJNU,510436767103598592,Fri Sep 12 20:06:23 IST 2014,MahatOfficial,http://pbs.twimg.com/profile_images/510672573634322432/CuCFnh8r_bigger.jpeg,74505,1230,214,0.0,0.0
RT @iqlikmovies: I want to sing for #PawanKalyan says @iam_str at #SIIMA2014. Details >>http://t.co/PsH2ymDgCu http://t.co/1UJCqiOkat,510436627563282433,Fri Sep 12 20:05:50 IST 2014,earthikaa,http://pbs.twimg.com/profile_images/506510315236761601/4OyoXuNq_bigger.jpeg,161,4511,12,0.0,0.0
RT @PspkAddicts: it's an honor to receive award in front of Chiranjeevi garu.. I wud like to sing for #PawanKalyan in future : @iam_str at …,510435742850355200,Fri Sep 12 20:02:19 IST 2014,AmRinku,http://pbs.twimg.com/profile_images/511189635427360771/ANG3j9kc_bigger.jpeg,173,32,7,0.0,0.0
http://t.co/mk1V9PvjSMI want to sing song in  #pawankalyan mve..@iam_str,510434606781194240,Fri Sep 12 19:57:48 IST 2014,sudharshanred14,http://pbs.twimg.com/profile_images/509390541998395392/OoijCHIS_bigger.jpeg,20,19,0,0.0,0.0
RT @LocalPowerstar: it's an honor to receive this award in front of Chiranjeevi garu.. I wud like to sing for #PawanKalyan in future : @iam…,510433566136999936,Fri Sep 12 19:53:40 IST 2014,Dhileep_Royal,http://pbs.twimg.com/profile_images/509391009742979072/q9N777iK_bigger.jpeg,18,522,2,0.0,0.0
RT @LocalPowerstar: it's an honor to receive this award in front of Chiranjeevi garu.. I wud like to sing for #PawanKalyan in future : @iam…,510433454303883264,Fri Sep 12 19:53:13 IST 2014,Iam_Suryaa,http://pbs.twimg.com/profile_images/511762872641134592/UW69PT0I_bigger.jpeg,302,8987,2,0.0,0.0
RT @PspkAddicts: it's an honor to receive award in front of Chiranjeevi garu.. I wud like to sing for #PawanKalyan in future : @iam_str at …,510432770703646720,Fri Sep 12 19:50:30 IST 2014,alwaysmurli,http://pbs.twimg.com/profile_images/511943876123172864/3Y4zye4k_bigger.jpeg,464,9512,7,0.0,0.0
RT @PspkAddicts: it's an honor to receive award in front of Chiranjeevi garu.. I wud like to sing for #PawanKalyan in future : @iam_str at …,510432651480535040,Fri Sep 12 19:50:02 IST 2014,pawanismfans,http://pbs.twimg.com/profile_images/506480220933603328/cYPMFTwH_bigger.jpeg,291,2006,7,0.0,0.0
RT @UrsSamyuktha: http://t.co/PtyaJODDQV #PawanKalyan in POWER !! hehe Naa tweet Ki article rasesaru 😋 @PawanKalyanFan  Samyuktha Rockz htt…,510432590273073152,Fri Sep 12 19:49:47 IST 2014,ram_gabbar,http://pbs.twimg.com/profile_images/509750050033897472/goh19465_bigger.jpeg,52,66,5,0.0,0.0
it's an honor to receive this award in front of Chiranjeevi garu.. I wud like to sing for #PawanKalyan in future : @iam_str at @SIIMA Awards,510432210227175424,Fri Sep 12 19:48:16 IST 2014,PowerStarSanju,http://pbs.twimg.com/profile_images/511517202315354112/j3CcL6Q-_bigger.jpeg,3286,1950,1,0.0,0.0
it's an honor to receive this award in front of Chiranjeevi garu.. I wud like to sing for #PawanKalyan in future : @iam_str at SIIMA Awards,510432017964494849,Fri Sep 12 19:47:31 IST 2014,LocalPowerstar,http://pbs.twimg.com/profile_images/510061305550483456/lmAxX7YX_bigger.jpeg,87,727,2,0.0,0.0
RT @PspkAddicts: it's an honor to receive award in front of Chiranjeevi garu.. I wud like to sing for #PawanKalyan in future : @iam_str at …,510431772094386176,Fri Sep 12 19:46:32 IST 2014,Naveenforuall,http://pbs.twimg.com/profile_images/477778248688865280/USzBx6X4_bigger.jpeg,36,233,7,0.0,0.0
it's an honor to receive award in front of Chiranjeevi garu.. I wud like to sing for #PawanKalyan in future : @iam_str at SIIMA Awards :),510431602468352000,Fri Sep 12 19:45:52 IST 2014,PspkAddicts,http://pbs.twimg.com/profile_images/510247773547937793/HD0Ptdkr_bigger.png,5164,16,7,0.0,0.0
"@cvamsideep: Pawankalyan's Team at " CHINAGANJAM ".. http://t.co/UiRr33lxbM",510431548923867136,Fri Sep 12 19:45:39 IST 2014,UrsVeeeru,http://pbs.twimg.com/profile_images/511460096254038016/vZ5Cm251_bigger.jpeg,57,214,0,0.0,0.0
@PawanKalyan_IN movie? Heroine? Director?,510431385929003010,Fri Sep 12 19:45:00 IST 2014,Tejmallk,http://pbs.twimg.com/profile_images/511902571544322048/mT66u-rv_bigger.jpeg,57,55,0,0.0,0.0
RT @Always_Arjun: "@iqlikmovies: I want to sing for #PawanKalyan says @iam_str at #SIIMA2014. Details >>http://t.co/pDBPsWauOX http://t.c…,510431288533082112,Fri Sep 12 19:44:37 IST 2014,pspksrk,http://pbs.twimg.com/profile_images/511215438953336832/8gEv5Mke_bigger.jpeg,126,59,2,0.0,0.0
RT @Always_Arjun: "@iqlikmovies: I want to sing for #PawanKalyan says @iam_str at #SIIMA2014. Details >>http://t.co/pDBPsWauOX http://t.c…,510431253091201024,Fri Sep 12 19:44:28 IST 2014,sunil3584,http://pbs.twimg.com/profile_images/502503451889119232/2qL2OUfu_bigger.jpeg,147,507,2,0.0,0.0
RT @iqlikmovies: I want to sing for #PawanKalyan says @iam_str at #SIIMA2014. Details >>http://t.co/PsH2ymDgCu http://t.co/1UJCqiOkat,510431021750173696,Fri Sep 12 19:43:33 IST 2014,ravichandramvl,http://pbs.twimg.com/profile_images/506353089129893888/bxjKtY3Z_bigger.jpeg,72,103,12,0.0,0.0
"@iqlikmovies: I want to sing for #PawanKalyan says @iam_str at #SIIMA2014. Details >>http://t.co/pDBPsWauOX http://t.co/b9obVtezNX",510430905639247872,Fri Sep 12 19:43:05 IST 2014,Always_Arjun,http://pbs.twimg.com/profile_images/502996201080225792/P7aVD8vl_bigger.jpeg,709,842,2,79.435042,13.6424617
I want to sing for #PawanKalyan says @iam_str at #SIIMA2014. Details >>http://t.co/PsH2ymDgCu http://t.co/1UJCqiOkat,510430047082000384,Fri Sep 12 19:39:41 IST 2014,iqlikmovies,http://pbs.twimg.com/profile_images/2686265314/4c78bb18d2bad3a83ed4d36328337dbf_bigger.png,1210,60,12,0.0,0.0
GabbarSingh unseen working Still :) #PawanKalyan http://t.co/ymdBGLpgXQ,510428899461705728,Fri Sep 12 19:35:07 IST 2014,VyasKalyan,http://pbs.twimg.com/profile_images/512092068248694784/9HpXVlPr_bigger.jpeg,466,264,0,0.0,0.0
#PawanKalyan rare !!!!! http://t.co/CAAD9iFBFY,510428694809042946,Fri Sep 12 19:34:18 IST 2014,VyasKalyan,http://pbs.twimg.com/profile_images/512092068248694784/9HpXVlPr_bigger.jpeg,466,264,0,0.0,0.0
Attarintiki Daredi got three awards in SIIMA 2014.DOPMUSICSTUNTS,510421703907102720,Fri Sep 12 19:06:32 IST 2014,PawanKalyan_IN,http://pbs.twimg.com/profile_images/512063090045624321/01TUZS2C_bigger.jpeg,3733,148,1,0.0,0.0
@PawanKalyan_IN,510418266590703616,Fri Sep 12 18:52:52 IST 2014,Ravirathan015,http://abs.twimg.com/sticky/default_profile_images/default_profile_2_bigger.png,9,4,0,0.0,0.0
#PawanKalyan Busy in #GopalaGopala shooting Source : Vaartha epaper http://t.co/3FEfIXovDK,510416645584461824,Fri Sep 12 18:46:26 IST 2014,PspkAddicts,http://pbs.twimg.com/profile_images/510247773547937793/HD0Ptdkr_bigger.png,5164,16,0,0.0,0.0
RT @VyasKalyan: Zindabaadhh Kalyan babu !!!! {Loka Nayakudu}#PowerStar #PawanKalyan !!!!! http://t.co/8O6o7by6HC,510416407792611328,Fri Sep 12 18:45:29 IST 2014,maheshpawanism,http://pbs.twimg.com/profile_images/511936095164985344/6JSsV_8I_bigger.jpeg,102,39,1,0.0,0.0
Zindabaadhh Kalyan babu !!!! {Loka Nayakudu}#PowerStar #PawanKalyan !!!!! http://t.co/8O6o7by6HC,510412967943229440,Fri Sep 12 18:31:49 IST 2014,VyasKalyan,http://pbs.twimg.com/profile_images/512092068248694784/9HpXVlPr_bigger.jpeg,466,264,1,0.0,0.0
http://t.co/nKimWSdWSK     @PawanKalyanFan,510412418900443139,Fri Sep 12 18:29:38 IST 2014,SAMANVAYADRUSTI,http://pbs.twimg.com/profile_images/378800000098416536/36ab100e018e5cdd8fda333b0b8a35ae_bigger.jpeg,389,479,0,0.0,0.0
Good evening all :) #PawanKalyan 😊 http://t.co/fg5uQTqGJe,510410288437264384,Fri Sep 12 18:21:10 IST 2014,VyasKalyan,http://pbs.twimg.com/profile_images/512092068248694784/9HpXVlPr_bigger.jpeg,466,264,0,0.0,0.0
@sscharanalways pawankalyan sitting With villian in GS,510409759833341952,Fri Sep 12 18:19:04 IST 2014,charan_megafan,http://pbs.twimg.com/profile_images/511429977170927616/yly0Gs0n_bigger.jpeg,321,143,0,0.0,0.0
Tholiprema The Movie http://t.co/YYt5BAifL9,510406982583349249,Fri Sep 12 18:08:02 IST 2014,PawanKalyan_FB,http://pbs.twimg.com/profile_images/378800000438635131/e612eed843f0890137a161d81ae9047c_bigger.jpeg,1396,1,0,0.0,0.0
@authorYali mam is it our PowerStar PawanKalyan..?,510403781477953537,Fri Sep 12 17:55:19 IST 2014,genuinestart,http://pbs.twimg.com/profile_images/510356244264013824/I6OYlRTy_bigger.jpeg,294,1184,0,0.0,0.0
This is Charanhaters F*** OFF http://t.co/6WcjBXTms4,510398159437463553,Fri Sep 12 17:32:58 IST 2014,Raj_Pspkf,http://pbs.twimg.com/profile_images/509214368660070400/n77HBtLf_bigger.jpeg,40,11,0,0.0,0.0
@Woodland I would like to experience  how it feels to be a Superstar.  Especially RajiniKanth if not PawanKalyan #NeverSettle,510396990891364352,Fri Sep 12 17:28:20 IST 2014,vdurgeshn8,http://pbs.twimg.com/profile_images/446627847445024768/dAfiBf2L_bigger.jpeg,132,2178,0,0.0,0.0
RT @UrsSamyuktha: http://t.co/PtyaJODDQV #PawanKalyan in POWER !! hehe Naa tweet Ki article rasesaru 😋 @PawanKalyanFan  Samyuktha Rockz htt…,510393805502025728,Fri Sep 12 17:15:40 IST 2014,malladi_goutham,http://pbs.twimg.com/profile_images/506527849436573696/L4hg0VD8_bigger.jpeg,28,23,5,0.0,0.0
RT @UrsSamyuktha: PowerStar References in POWER Movie.👉👉 Piracy Leak aina AtharintikiDaredhi Super Hit #PawanKalyan Valle --- @ihansika di…,510389722506465282,Fri Sep 12 16:59:27 IST 2014,KarunaJaihind,http://pbs.twimg.com/profile_images/506404510550351872/4TMQgrLH_bigger.jpeg,15,293,15,0.0,0.0
@siima forget about voting giving award to pawankalyan this year in bestactor telugu 2014 is doing a true justice iam not his fan,510388651809701889,Fri Sep 12 16:55:11 IST 2014,paritalar,http://abs.twimg.com/sticky/default_profile_images/default_profile_1_bigger.png,13,1,0,0.0,0.0
#PawanKalyan :) http://t.co/GumK0kQDLS,510388485375553536,Fri Sep 12 16:54:32 IST 2014,VyasKalyan,http://pbs.twimg.com/profile_images/512092068248694784/9HpXVlPr_bigger.jpeg,466,264,0,0.0,0.0
RT @UrsSamyuktha: http://t.co/PtyaJODDQV #PawanKalyan in POWER !! hehe Naa tweet Ki article rasesaru 😋 @PawanKalyanFan  Samyuktha Rockz htt…,510387320097230848,Fri Sep 12 16:49:54 IST 2014,genuinestart,http://pbs.twimg.com/profile_images/510356244264013824/I6OYlRTy_bigger.jpeg,294,1184,5,0.0,0.0
@HARISH_0436 ala em ledu Pawankalyan 3rd marriage ki kuda tweet chesa so what's wrong.,510386243952074753,Fri Sep 12 16:45:37 IST 2014,Mirchi_Prabhas,http://pbs.twimg.com/profile_images/3315043465/294221df3da39dfe1a326a803bfd7aee_bigger.jpeg,45,1,0,0.0,0.0
RT @UrsSamyuktha: http://t.co/PtyaJODDQV #PawanKalyan in POWER !! hehe Naa tweet Ki article rasesaru 😋 @PawanKalyanFan  Samyuktha Rockz htt…,510386208426708992,Fri Sep 12 16:45:29 IST 2014,ISM_Janasena,http://pbs.twimg.com/profile_images/509771452347060225/4mMuop6S_bigger.jpeg,1348,361,5,0.0,0.0
http://t.co/LUi1LUNKil … #PawanKalyan in POWER !! hehe Naa tweet Ki article rasesaru @PawanKalyanFan  Samyuktha Rockz http://t.co/I2LFYwxzdQ,510385712240156673,Fri Sep 12 16:43:30 IST 2014,maheshpawanism,http://pbs.twimg.com/profile_images/511936095164985344/6JSsV_8I_bigger.jpeg,102,39,0,0.0,0.0
RT @UrsSamyuktha: http://t.co/PtyaJODDQV #PawanKalyan in POWER !! hehe Naa tweet Ki article rasesaru 😋 @PawanKalyanFan  Samyuktha Rockz htt…,510385559802765312,Fri Sep 12 16:42:54 IST 2014,Powerrstarfan,http://pbs.twimg.com/profile_images/510101877611302912/PRhl0pv9_bigger.jpeg,2540,319,5,0.0,0.0
http://t.co/PtyaJODDQV #PawanKalyan in POWER !! hehe Naa tweet Ki article rasesaru 😋 @PawanKalyanFan  Samyuktha Rockz http://t.co/lRCzTNdDKo,510385427547979776,Fri Sep 12 16:42:23 IST 2014,UrsSamyuktha,http://pbs.twimg.com/profile_images/507188943956480000/40Lt9A4b_bigger.jpeg,4103,4653,5,0.0,0.0
@HARISH_0436 prabhas prabhas prabhas and konchem Pawankalyan konchem Mahesh,510384887841308672,Fri Sep 12 16:40:14 IST 2014,Mirchi_Prabhas,http://pbs.twimg.com/profile_images/3315043465/294221df3da39dfe1a326a803bfd7aee_bigger.jpeg,45,1,0,0.0,0.0
@Pa1Jenasena @kapilvarala yes Pawankalyan tarvata Prabhas's No.1,510382747311804416,Fri Sep 12 16:31:44 IST 2014,Mirchi_Prabhas,http://pbs.twimg.com/profile_images/3315043465/294221df3da39dfe1a326a803bfd7aee_bigger.jpeg,45,1,0,0.0,0.0
RaviTeja PawanKalyan Tarak.. Cinema mothanni One Man Show Cheyyagaligedi Veelle :),510382158683586560,Fri Sep 12 16:29:23 IST 2014,sairam_smiles,http://pbs.twimg.com/profile_images/511884844091981825/YzPp-LMH_bigger.jpeg,221,523,0,0.0,0.0
RT @nishchitha1: #PawanKalyan♥♡♥Rare pic. !! http://t.co/HTTa7rhn7q,510370277159477249,Fri Sep 12 15:42:10 IST 2014,Ravikumar092683,http://pbs.twimg.com/profile_images/510001068470579200/6tK_aYBn_bigger.jpeg,4,4,0.0,0.0
The man of #Power .....pawankalyan .....True ..followers ...add up here .......Like this PaGE ....guyss#kp http://t.co/41l02vzK6C,510368219597926400,Fri Sep 12 15:34:00 IST 2014,charansrikanth1,http://pbs.twimg.com/profile_images/502050595356688384/s1EXt-sG_bigger.jpeg,6,0,0.0,0.0
@PA1SENA Vote 4 PK.LAST DAY OF SIIMA 2014. PK-44% Mahesh 46%@PawanKalyan_IN @UrsSamyuktha @rudy_124 @Pawan_KalyanFC @PSPK_FC @Kushalreddyr,510362250599604224,Fri Sep 12 15:10:17 IST 2014,sameerbvs,http://pbs.twimg.com/profile_images/507587959743197184/72iJXxKx_bigger.jpeg,19,371,0,0.0,0.0
Assaloddhu Baboi http://t.co/ncWdqmigIw,510358723919740928,Fri Sep 12 14:56:16 IST 2014,Raj_Pspkf,http://pbs.twimg.com/profile_images/509214368660070400/n77HBtLf_bigger.jpeg,40,11,0,0.0,0.0
RT @UrsSamyuktha: PowerStar References in POWER Movie.👉👉 Piracy Leak aina AtharintikiDaredhi Super Hit #PawanKalyan Valle --- @ihansika di…,510356057239998464,Fri Sep 12 14:45:40 IST 2014,niranthreddy,http://pbs.twimg.com/profile_images/499805071224233984/CIv0l6qg_bigger.jpeg,15,2,15,0.0,0.0
Edaina chinna cinema peru chepara ante vadu ekanga Pawankalyan cinema peru chepadu,510353697923014656,Fri Sep 12 14:36:18 IST 2014,LocalPowerstar,http://pbs.twimg.com/profile_images/510061305550483456/lmAxX7YX_bigger.jpeg,87,727,0,0.0,0.0
RT @Rajareddy_Pk: Ippudu chepandra abbailu....!!Same to same...! @Raghava4mahesh @tharun48 @PawanKalyan_IN @meevaasu @harishveera http://…,510344898558836736,Fri Sep 12 14:01:20 IST 2014,ram_aduri,http://pbs.twimg.com/profile_images/507394679688536065/hoplIS5U_bigger.jpeg,197,94,1,0.0,0.0
Ippudu chepandra abbailu....!!Same to same...! @Raghava4mahesh @tharun48 @PawanKalyan_IN @meevaasu @harishveera http://t.co/jwGl3BLAkd,510344622301007872,Fri Sep 12 14:00:14 IST 2014,Rajareddy_Pk,http://pbs.twimg.com/profile_images/512080650917380096/Xq1MA6VO_bigger.jpeg,101,1442,1,0.0,0.0
