"","word","freq"
"richards","richards",4
"rock","rock",4
"role","role",4
"scared","scared",4
"scoreindveng","scoreindveng",4
"sent","sent",4
"seriously","seriously",4
"shami","shami",4
"sharmas","sharmas",4
"shut","shut",4
"singh","singh",4
"spell","spell",4
"spokesperson","spokesperson",4
"sri","sri",4
"star","star",4
"stories","stories",4
"story","story",4
"strategy","strategy",4
"summer","summer",4
"talking","talking",4
"thirdman","thirdman",4
"thought","thought",4
"together","together",4
"tried","tried",4
"triseriesind","triseriesind",4
"trust","trust",4
"umar","umar",4
"upcoming","upcoming",4
"versionbring","versionbring",4
"vijay","vijay",4
"vijayaustralia","vijayaustralia",4
"viratkohli","viratkohli",4
"viratkohliatonenightwithrogerfedererandlleytonhewittinqantasexclusiveviratkohlirogerfederersydneyaustraliatennisvkfanclub","viratkohliatonenightwithrogerfedererandlleytonhewittinqantasexclusiveviratkohlirogerfederersydneyaustraliatennisvkfanclub",4
"viratkohliduring","viratkohliduring",4
"wait","wait",4
"wanted","wanted",4
"weak","weak",4
"welcome","welcome",4
"without","without",4
"wondering","wondering",4
"worst","worst",4
"wrong","wrong",4
"yuvi","yuvi",4
"à¤•à¥‹à¤¹à¤²à¥€","à¤•à¥‹à¤¹à¤²à¥€",4
"ahmad","ahmad",3
"ajrahane","ajrahane",3
"alcohol","alcohol",3
"along","along",3
"amit","amit",3
"andersons","andersons",3
"angry","angry",3
"anushkas","anushkas",3
"asking","asking",3
"ass","ass",3
"atand","atand",3
"atindvseng","atindvseng",3
"atkohli","atkohli",3
"australian","australian",3
"australiasouth","australiasouth",3
"awesome","awesome",3
"backout","backout",3
"believe","believe",3
"bet","bet",3
"bhai","bhai",3
"biggest","biggest",3
"binnyrunsengvsind","binnyrunsengvsind",3
"board","board",3
"bowl","bowl",3
"bowler","bowler",3
"boys","boys",3
"brendon","brendon",3
"brings","brings",3
"broad","broad",3
"bully","bully",3
"bunny","bunny",3
"byruns","byruns",3
"callsretarded","callsretarded",3
"chasingvirat","chasingvirat",3
"cheats","cheats",3
"choice","choice",3
"churn","churn",3
"cmon","cmon",3
"comment","comment",3
"compare","compare",3
"concentration","concentration",3
"course","course",3
"crap","crap",3
"cricketer","cricketer",3
"cupgt","cupgt",3
"cwcindia","cwcindia",3
"datekohli","datekohli",3
"david","david",3
"dayashwin","dayashwin",3
"deserve","deserve",3
"dhonis","dhonis",3
"dis","dis",3
"disappointed","disappointed",3
"discussing","discussing",3
"dismissals","dismissals",3
"dropped","dropped",3
"dude","dude",3
"due","due",3
"easier","easier",3
"end","end",3
"everybody","everybody",3
"except","except",3
"expected","expected",3
"expecting","expecting",3
"experimenting","experimenting",3
"expose","expose",3
"facing","facing",3
"fast","fast",3
"favourite","favourite",3
"five","five",3
"followed","followed",3
"fromballs","fromballs",3
"ganguly","ganguly",3
"girl","girl",3
"goanushka","goanushka",3
"gtamindirlt","gtamindirlt",3
"hae","hae",3
"happened","happened",3
"hawaizaadahindire","hawaizaadahindire",3
"held","held",3
"hey","hey",3
"hiding","hiding",3
"highlights","highlights",3
"history","history",3
"hmm","hmm",3
"homes","homes",3
"hundred","hundred",3
"imo","imo",3
"includes","includes",3
"indiainovers","indiainovers",3
"indians","indians",3
"indiaover","indiaover",3
"indiaovers","indiaovers",3
"indiath","indiath",3
"indvsengkohli","indvsengkohli",3
"ininnings","ininnings",3
"iskohli","iskohli",3
"jayawardane","jayawardane",3
"jayawardene","jayawardene",3
"job","job",3
"joke","joke",3
"key","key",3
"knows","knows",3
"kohlia","kohlia",3
"kohliat","kohliat",3
"kohligujaratheadline","kohligujaratheadline",3
"kohliwat","kohliwat",3
"least","least",3
"line","line",3
"lips","lips",3
"livekey","livekey",3
"load","load",3
"loose","loose",3
"lower","lower",3
"ltengvsindgt","ltengvsindgt",3
"lttri","lttri",3
