"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"45","Building a Ship / Linus of Hollywood
http://t.co/WZuj1EHB9M
 
#iTunes #iPhone #",FALSE,0,NA,2014-09-10 13:22:52,FALSE,NA,"509693490440069121",NA,"<a href=""http://itmsjp.mega-bit.net/"" rel=""nofollow"">mzktrend</a>","mzktrend",0,FALSE,FALSE,NA,NA
"46","@jlozowsk the #iphone pop tart comparison lol http://t.co/dyd7eTr37L",FALSE,0,"jlozowsk",2014-09-10 13:22:52,FALSE,NA,"509693490398502913","606902253","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","jill_foster13",0,FALSE,FALSE,NA,NA
"47","China Courses 79. Earth &amp; Space Science - Coppell Independent School District http://t.co/VIjVmc5KR8 #iTunesU #iTunes #iPhone #Apple #Mac",FALSE,0,NA,2014-09-10 13:22:52,FALSE,NA,"509693490326818816",NA,"<a href=""http://blog.77jp.net"" rel=""nofollow"">Top 10 iTunes U</a>","iturank",0,FALSE,FALSE,NA,NA
"48","Naked Lesbian Football team making out naked on the ground  http://t.co/sfn5OzBCLe #porn #movie #hot #iPhone",FALSE,0,NA,2014-09-10 13:22:52,FALSE,NA,"509693489299599361",NA,"<a href=""http://tweetadder.com"" rel=""nofollow"">TweetAdder v4</a>","fuckingmom2",0,FALSE,FALSE,NA,NA
"49","I've harvested 1,116 of food! http://t.co/bYquakRKNA #iphone, #iphonegames, #gameinsight",FALSE,0,NA,2014-09-10 13:22:51,FALSE,NA,"509693487252783104",NA,"<a href=""https://itunes.apple.com/us/app/the-tribez/id511317727?mt=8&uo=4"" rel=""nofollow"">The Tribez on iOS</a>","Libbyestes",0,FALSE,FALSE,NA,NA
"50","I've collected 18,996 gold coins! http://t.co/1Cr2qpo4OP #iphone, #iphonegames, #gameinsight",FALSE,0,NA,2014-09-10 13:22:51,FALSE,NA,"509693487055667200",NA,"<a href=""https://itunes.apple.com/us/app/the-tribez/id511317727?mt=8&uo=4"" rel=""nofollow"">The Tribez on iOS</a>","Libbyestes",0,FALSE,FALSE,NA,NA
"51","RT @daradaily: วิวัฒนาการ #iPhone #iPhone6 #iPhone6Plus #Apple http://t.co/b5KDIpTLwV",FALSE,0,NA,2014-09-10 13:22:51,FALSE,NA,"509693485767598080",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","thepimzz",1251,TRUE,FALSE,NA,NA
"52","Epiphany / Puggy Sharps
http://t.co/0NtSozsUx9
 
#iTunes #iPhone #Epiphany",FALSE,0,NA,2014-09-10 13:22:51,FALSE,NA,"509693485637595139",NA,"<a href=""http://itmsjp.mega-bit.net/"" rel=""nofollow"">mzkbreak</a>","mzkbreak",0,FALSE,FALSE,NA,NA
"53","I've gathered 14 Tokens! Can you do better? Download to find it out! http://t.co/rQfTp15ZNq #iphone,#iphonegames,#gameinsight",FALSE,0,NA,2014-09-10 13:22:51,FALSE,NA,"509693485469798400",NA,"<a href=""http://gigam.es/TribezAndCastlez_tw"" rel=""nofollow"">The Tribez & Castlez</a>","ghiesindol",0,FALSE,FALSE,NA,NA
"54","Hot Load of Cream For Breakfast #sex #movie #hot #iPhone http://t.co/FAtyMcDVal",FALSE,0,NA,2014-09-10 13:22:50,FALSE,NA,"509693483972820992",NA,"<a href=""http://tweetadder.com"" rel=""nofollow"">TweetAdder v4</a>","RippingAss",0,FALSE,FALSE,NA,NA
