"","score","text","path"
"680",1,"RT @DrunkVinodMehta: Inspite Of repeated requests, #KiranBedi has Not Unblocked Kejriwal. Do we need a Rigid or flexible CM?
#BediVsKejriwal","https://twitter.com/polite_n_rude"
"688",1,"""@NBTDilli: Arvind Kejriwal and Ajay Maken say they are ready for political debate, now all eyes on BJP CM Candidate Kiran Bedi. #DelhiPolls","https://twitter.com/gops333"
"691",1,"@TimesNow #BediVsKejriwal Poor Kejriwal..... You are gonna be defeated in Delhi only","https://twitter.com/pinnuagrawal"
"695",1,"RT @BDUTT: Now @ArvindKejriwal has invited @thekiranbedi to a public debate; Will she say Yes? In my intw she said she's ready http://t.co/â¦","https://twitter.com/Abhishek_011085"
"717",1,"RT @BDUTT: Asked by me if @thekiranbedi will debate @ArvindKejriwal she says ""Am ready"" then jokes ""Let BJP Media cell decide"" http://t.co/â¦","https://twitter.com/Abhishek_011085"
"719",1,"BJP youth leader Nupur Sharma is ready to take on Kejriwal in Delhi http://t.co/nQ7syAOoY6 via @dna
@NupurSharmaBJP 
#DelhiWithModi","https://twitter.com/pandit_rss"
"726",1,"@ArvindKejriwal @shashiranjanttv @thekiranbedi @ajaymaken Mr. Kejriwal is ready for everything else except for running the government...","https://twitter.com/AAKARSHSINGH"
"728",1,"RT @BharatParivrtan: CM à¤à¤®à¥à¤®à¥à¤¦à¤µà¤¾à¤° à¤«à¤¿à¤° à¤¸à¥ à¤¬à¤¦à¤² à¤¦à¥""@dna: BJP youth leader @NupurSharmaBJP is ready to take on Kejriwal in Delhi http://t.co/pzâ¦","https://twitter.com/amit_155"
"731",1,"#BahasKaro Kejriwal is a good opposition leader.Need u in assembly for Bahas.All the best","https://twitter.com/MridulPavitr"
"743",1,"As a policewoman, she could wield the danda Why @thekiranbedi made the right choice http://t.co/TP5zsjUSF2","https://twitter.com/sunainaachadha"
"745",1,"RT @ashu3page: BJP :29 to 33 seats.   AAP : 31 to 35 seats. Says News Nations survey . Kejriwal is best CM choice with 43% vote share.","https://twitter.com/ANUPSINGHRATHO2"
"750",1,"RT @11AshokaRoad: We shd appreciate @NupurSharmaBJP guts for accepting the offer to fight against Kejriwal aftr @shaziailmi backed off at lâ¦","https://twitter.com/dotnpixls"
"751",1,"RT @bwoyblunder: 3 times Kejriwal has shared link of Reliance owned website. There is clear nexus. He must explain #AKwithAmbani http://t.câ¦","https://twitter.com/vbagnihotri"
"769",1,"RT @DrunkVinodMehta: Channels hv done the magic! 
#KiranBedi jumped 3% to 44% in 2days.
In 3days, Next Survey.
#KiranBedi 47%, Kejriwal 44%â¦","https://twitter.com/MahapatraAshis"
"775",3,"RT @doctoratlarge: Idiots are not those who support Kejriwal- that's their democratic right. Idiots are those who support him thinking he'sâ¦","https://twitter.com/tomarbhanu26"
"778",2,"RT @JhaSanjay: Above the noise of trumpet blowers( Kiran Bedi &amp; Arvind Kejriwal) comes the silent roar of a true winner. Delhi, vote a goodâ¦","https://twitter.com/varoraa3"
"796",1,"RT @BharatParivrtan: CM à¤à¤®à¥à¤®à¥à¤¦à¤µà¤¾à¤° à¤«à¤¿à¤° à¤¸à¥ à¤¬à¤¦à¤² à¤¦à¥""@dna: BJP youth leader @NupurSharmaBJP is ready to take on Kejriwal in Delhi http://t.co/pzâ¦","https://twitter.com/AugustineVarkey"
"799",1,"News Nation Opinion Poll: AAP gets an upper edge in neck to neck contest; Kejriwal clear choice... http://t.co/D8seKjOyri","https://twitter.com/SKR999999"
"800",1,"http://t.co/PmiOq5FRni 
Over confidence","https://twitter.com/Anuragkaranveer"
"802",1,"RT @NBTDilli: Arvind Kejriwal and Ajay Maken say they are ready for political debate, now all eyes on BJP CM Candidate Kiran Bedi. #DelhiPoâ¦","https://twitter.com/adarsh_AAP"
"805",2,"RT @shashiranjanttv: ABP OPINION POLL
Among women respondents, Kejriwal was more popular with about 50% people preferring him while Bedi haâ¦","https://twitter.com/anuanu1616"
"813",1,"RT @Shehzad_Ind: As Delhites get blockd by AAPworkers (rep pic)thinking its their right 2 block roads 4 Kejriwal,I face a saner specie httpâ¦","https://twitter.com/Jayrajraghavan"
"815",1,"RT @dna: BJP youth leader @NupurSharmaBJP is ready to take on Kejriwal in Delhi http://t.co/AKXwA5wgws","https://twitter.com/saipjena"
"819",1,"RT @DrunkVinodMehta: Inspite Of repeated requests, #KiranBedi has Not Unblocked Kejriwal. Do we need a Rigid or flexible CM?
#BediVsKejriwal","https://twitter.com/MahapatraAshis"
"821",1,"RT @BDUTT: Now @ArvindKejriwal has invited @thekiranbedi to a public debate; Will she say Yes? In my intw she said she's ready http://t.co/â¦","https://twitter.com/Rajashekharrbr"
"823",2,"RT @Amitjanhit: Mr.Kejriwal is extremely lucky to have SUCH passionate people backing him. 

#WalkWithKejriwal http://t.co/aEreGPPXWZ","https://twitter.com/toSinghSK"
"824",1,"RT @DrunkVinodMehta: Inspite Of repeated requests, #KiranBedi has Not Unblocked Kejriwal. Do we need a Rigid or flexible CM?
#BediVsKejriwal","https://twitter.com/vinothrathore"
"826",1,"If Kiran Bedi and Arvind Kejriwal will meet under some fly over of Delhi .. it will like deewar scene :)","https://twitter.com/OPbol"
"828",1,"@coolfunnytshirt @ani_news Kejriwal looks like out of Teletubbies","https://twitter.com/fnkey"
"837",1,"RT @DrunkVinodMehta: Inspite Of repeated requests, #KiranBedi has Not Unblocked Kejriwal. Do we need a Rigid or flexible CM?
#BediVsKejriwal","https://twitter.com/Aapfans1"
"838",1,"RT @Joydas: Bagga is brave. Even if BJP didn't give him ticket to fight against Kejriwal, he won't chicken out. He will fight independently","https://twitter.com/Sweetseii"
"839",1,"RT @indiantweeter: Mam @thekiranbedi as a Modi supporter (Modi ji follows me)  I request you to please go for a public debate with Arvind Kâ¦","https://twitter.com/raincloudg"
"848",1,"RT @DrunkVinodMehta: Inspite Of repeated requests, #KiranBedi has Not Unblocked Kejriwal. Do we need a Rigid or flexible CM?
#BediVsKejriwal","https://twitter.com/RaviTripathi4"
"850",1,"@thekiranbedi thru Debate kejriwal wants free advertising advantage.HE SHLD LEARN OPPORTUNITY KNOCKS ONCE, NEVER IGNORE. SIDELINE DE IGNORED","https://twitter.com/S57362412"
"852",1,"RT @NBTDilli: Arvind Kejriwal and Ajay Maken say they are ready for political debate, now all eyes on BJP CM Candidate Kiran Bedi. #DelhiPoâ¦","https://twitter.com/GoldiAhuja"
"865",1,"RT @DrunkVinodMehta: Channels hv done the magic! 
#KiranBedi jumped 3% to 44% in 2days.
In 3days, Next Survey.
#KiranBedi 47%, Kejriwal 44%â¦","https://twitter.com/dineshrajpoot17"
"867",1,"Congress leader Ajay Maken and
AAP chief Arvind kejriwal ready and Iron lady(so called) chickened out","https://twitter.com/J_stewardfan"
"870",1,"RT @KhushuRK: RT @dna: BJP youth leader @NupurSharmaBJP is ready to take on Kejriwal in Delhi http://t.co/LSEMwmNUj3","https://twitter.com/RASIINGH"
"880",1,"This Kejriwal guy acts like that oversmart guy in school who thinks he is a know all. Bade ho ja bachche....","https://twitter.com/ShriramP_"
"882",1,"Kejriwal upbeat inspite of loosing key candidates, wanna watch how they fare. Congress already shown the door, this time could be #AAP","https://twitter.com/domztweetz"
"885",1,"What would journos @sardesairajdeep @iamnarendranath @ravishndtv @ppbajpai would not do to see Kejriwal wins #BediVsKejriwal","https://twitter.com/bhuvanbdev"
"887",1,"RT @DrunkVinodMehta: Inspite Of repeated requests, #KiranBedi has Not Unblocked Kejriwal. Do we need a Rigid or flexible CM?
#BediVsKejriwal","https://twitter.com/mandeep2025"
"896",1,"RT @indiantweeter: Mam @thekiranbedi as a Modi supporter (Modi ji follows me)  I request you to please go for a public debate with Arvind Kâ¦","https://twitter.com/Diggi840"
"901",1,"RT @MBhushaan: Haha!! AK is a genius! Same channels that barely cover him now competing to host Kejriwal vs Bedi debate in case it happens.â¦","https://twitter.com/Iamtdp"
"903",1,"RT @MrsGandhi: Ho jaaye!! ""@HeadlinesToday: BJP leader Kiran Bedi says she is ready for a public debate with AAP leader Arvind Kejriwal.""","https://twitter.com/AapKeRaj"
"909",1,"RT @NBTDilli: Arvind Kejriwal and Ajay Maken say they are ready for political debate, now all eyes on BJP CM Candidate Kiran Bedi. #DelhiPoâ¦","https://twitter.com/shipra307"
"910",1,"RT @dna: BJP youth leader @NupurSharmaBJP is ready to take on Kejriwal in Delhi http://t.co/LSEMwmNUj3","https://twitter.com/KhushuRK"
"915",1,"RT @DrunkVinodMehta: Channels hv done the magic! 
#KiranBedi jumped 3% to 44% in 2days.
In 3days, Next Survey.
#KiranBedi 47%, Kejriwal 44%â¦","https://twitter.com/soumensengupta2"
"922",1,"RT @MrsGandhi: Ho jaaye!! ""@HeadlinesToday: BJP leader Kiran Bedi says she is ready for a public debate with AAP leader Arvind Kejriwal.""","https://twitter.com/shiyadshah"
"923",1,"RT @jalajboy: ""I want the BJP to be questioned, challenged and alerted"" - must read article on why AAP should win Delhi - http://t.co/g0gOPâ¦","https://twitter.com/ANUPSINGHRATHO2"
"929",1,"RT @indiantweeter: Mam @thekiranbedi as a Modi supporter (Modi ji follows me)  I request you to please go for a public debate with Arvind Kâ¦","https://twitter.com/veerkhangarot"
"937",2,"BJP has already accepted  defeat, they r no fools to accept debate btwn kejriwal/kiran n hve public put a stamp on their defeat b4 elections","https://twitter.com/ishwarsverma"
"946",1,"RT @ashu3page: Arvind kejriwal takes blessing from his mother this morning before leaving for filing his nomination from new delhi. http://â¦","https://twitter.com/mandeep2025"
"953",1,"RT @DrunkVinodMehta: Inspite Of repeated requests, #KiranBedi has Not Unblocked Kejriwal. Do we need a Rigid or flexible CM?
#BediVsKejriwal","https://twitter.com/FarhanNawab"
"957",1,"RT @NBTDilli: Arvind Kejriwal and Ajay Maken say they are ready for political debate, now all eyes on BJP CM Candidate Kiran Bedi. #DelhiPoâ¦","https://twitter.com/kmruhela"
"958",1,"@AashishKhetan can we trust Arvind kejriwal....last year he left us in mid way.","https://twitter.com/KainMohan"
"959",1,"RT @NBTDilli: Arvind Kejriwal and Ajay Maken say they are ready for political debate, now all eyes on BJP CM Candidate Kiran Bedi. #DelhiPoâ¦","https://twitter.com/DineshChander"
"960",2,"@BhateKetan @thekiranbedi @ArvindKejriwal Wow Hats off to Kiran Didi for giving such a deserving strong response to Mr Kejriwal.","https://twitter.com/Hamara_Desh"
"962",1,"RT @NBTDilli: Arvind Kejriwal and Ajay Maken say they are ready for political debate, now all eyes on BJP CM Candidate Kiran Bedi. #DelhiPoâ¦","https://twitter.com/vikashtiwari86"
"968",2,"RT @shashiranjanttv: ABP OPINION POLL
Among women respondents, Kejriwal was more popular with about 50% people preferring him while Bedi haâ¦","https://twitter.com/ImRahulSethi"
"970",1,"RT @NBTDilli: Arvind Kejriwal and Ajay Maken say they are ready for political debate, now all eyes on BJP CM Candidate Kiran Bedi. #DelhiPoâ¦","https://twitter.com/Viraat4u"
"973",2,"RT @ANI_news: Want to congratulate Kiran Bedi ji, appeal her that a debate on basis of issues will be a good tradition for democracy: Arvinâ¦","https://twitter.com/Kumar33_India"
"992",1,"RT @indiantweeter: Debate is nice, look at how Kejriwal tried to debate Janlokpal in Delhi assembly by sending copies of the bill at 12 on â¦","https://twitter.com/vipin_madathil"
"1002",1,"RT @ashu3page: Arvind kejriwal takes blessing from his mother this morning before leaving for filing his nomination from new delhi. http://â¦","https://twitter.com/honeysaini143"
"1012",3,"RT @doctoratlarge: Idiots are not those who support Kejriwal- that's their democratic right. Idiots are those who support him thinking he'sâ¦","https://twitter.com/surendrarockss"
"1021",2,"RT @navkumar8: Kiran Bedi is following BJP tradition of fighting from safe seat like Modi did from Vadodra.
KEJRIWAL is a real fighter.
#Waâ¦","https://twitter.com/ekalavya07"
"1027",1,"RT @BDUTT: Now @ArvindKejriwal has invited @thekiranbedi to a public debate; Will she say Yes? In my intw she said she's ready http://t.co/â¦","https://twitter.com/sab_chalta_hai"
"1028",1,"RT @DrunkVinodMehta: Inspite Of repeated requests, #KiranBedi has Not Unblocked Kejriwal. Do we need a Rigid or flexible CM?
#BediVsKejriwal","https://twitter.com/haroonsheikh786"
"1034",1,"RT @BDUTT: Asked by me if @thekiranbedi will debate @ArvindKejriwal she says ""Am ready"" then jokes ""Let BJP Media cell decide"" http://t.co/â¦","https://twitter.com/sab_chalta_hai"
"1046",1,"RT @DrunkVinodMehta: Inspite Of repeated requests, #KiranBedi has Not Unblocked Kejriwal. Do we need a Rigid or flexible CM?
#BediVsKejriwal","https://twitter.com/mewar_siddo"
"1048",1,"RT @ashu3page: Arvind kejriwal takes blessing from his mother this morning before leaving for filing his nomination from new delhi. http://â¦","https://twitter.com/vikasg85"
"1055",1,"Kejriwal is a man but has all the feminine qualities where as Kiran being a woman looks like a man !","https://twitter.com/jmyusuf"
"1059",2,"RT @JhaSanjay: Above the noise of trumpet blowers( Kiran Bedi &amp; Arvind Kejriwal) comes the silent roar of a true winner. Delhi, vote a goodâ¦","https://twitter.com/shekharkumar15"
"1066",1,"RT @NBTDilli: Arvind Kejriwal and Ajay Maken say they are ready for political debate, now all eyes on BJP CM Candidate Kiran Bedi. #DelhiPoâ¦","https://twitter.com/KuldeepMudgil"
"1067",1,"RT @DrunkVinodMehta: Inspite Of repeated requests, #KiranBedi has Not Unblocked Kejriwal. Do we need a Rigid or flexible CM?
#BediVsKejriwal","https://twitter.com/csawarkar"
"1074",1,"RT @DrunkVinodMehta: Inspite Of repeated requests, #KiranBedi has Not Unblocked Kejriwal. Do we need a Rigid or flexible CM?
#BediVsKejriwal","https://twitter.com/dineshrajpoot17"
"1075",2,"Kiran Bedi is definitely gonna win #delhi elections..why? she had better rank in UPSC than Mr. Kejriwal í ½í¸í ½í¸ #DelhiPolls","https://twitter.com/ROHIL_KAPOOR"
"1082",1,"@AashishKhetan @ArvindKejriwal Kejriwal se behtar hai..more than 49 days of good governance..without dharna and nautanki","https://twitter.com/maxdoon1"
"1083",2,"RT @navkumar8: Kiran Bedi is following BJP tradition of fighting from safe seat like Modi did from Vadodra.
KEJRIWAL is a real fighter.
#Waâ¦","https://twitter.com/mayb_25"
"1089",1,"RT @virsanghvi: The best thing about the Delhi campaign is that neither Bedi nor Kejriwal is scared of a debate. Should be an interesting eâ¦","https://twitter.com/sickofwriting"
"1098",1,"RT @NBTDilli: Arvind Kejriwal and Ajay Maken say they are ready for political debate, now all eyes on BJP CM Candidate Kiran Bedi. #DelhiPoâ¦","https://twitter.com/Anmol_Manocha"
"1105",1,"RT @manoj61agarwal: ......wishing huge success and award of giant killer to @NupurSharmaBJP 
#DelhiWithModi #Delhi4BJP Jamanat jabt of #Kejâ¦","https://twitter.com/prayag"
"1106",1,"RT @indiantweeter: Mam @thekiranbedi as a Modi supporter (Modi ji follows me)  I request you to please go for a public debate with Arvind Kâ¦","https://twitter.com/The_Gaurav_P"
"1120",1,"RT @DrunkVinodMehta: Inspite Of repeated requests, #KiranBedi has Not Unblocked Kejriwal. Do we need a Rigid or flexible CM?
#BediVsKejriwal","https://twitter.com/Anmol_Manocha"
"1124",1,"RT @DrunkVinodMehta: Inspite Of repeated requests, #KiranBedi has Not Unblocked Kejriwal. Do we need a Rigid or flexible CM?
#BediVsKejriwal","https://twitter.com/ashwani40504327"
"1127",1,"RT @11AshokaRoad: We shd appreciate @NupurSharmaBJP guts for accepting the offer to fight against Kejriwal aftr @shaziailmi backed off at lâ¦","https://twitter.com/injilabs"
"1129",1,"RT @DrunkVinodMehta: Inspite Of repeated requests, #KiranBedi has Not Unblocked Kejriwal. Do we need a Rigid or flexible CM?
#BediVsKejriwal","https://twitter.com/AAP_Sai"
"1131",1,"It's raining invites to @thekiranbedi &amp; @ArvindKejriwal ... Media's poster boy Kejriwal trying to set agenda &amp; Commies like Ravish dancing.","https://twitter.com/mihirkjha"
"1132",1,"RT @DrunkVinodMehta: Inspite Of repeated requests, #KiranBedi has Not Unblocked Kejriwal. Do we need a Rigid or flexible CM?
#BediVsKejriwal","https://twitter.com/vikashdogra"
"1133",1,"today debate topic is will kiranbedi be ready  for debate with aravind kejriwal ?","https://twitter.com/Rakesh810437307"
"1134",1,"RT @dna: BJP youth leader @NupurSharmaBJP is ready to take on Kejriwal in Delhi http://t.co/AKXwA5wgws","https://twitter.com/iPranaw"
"1141",1,"RT @indiantweeter: Mam @thekiranbedi as a Modi supporter (Modi ji follows me)  I request you to please go for a public debate with Arvind Kâ¦","https://twitter.com/mohit9996676446"
"1142",1,"RT @indiantweeter: Debate is nice, look at how Kejriwal tried to debate Janlokpal in Delhi assembly by sending copies of the bill at 12 on â¦","https://twitter.com/rohitagarwal86"
"1152",1,"RT @DrunkVinodMehta: Channels hv done the magic! 
#KiranBedi jumped 3% to 44% in 2days.
In 3days, Next Survey.
#KiranBedi 47%, Kejriwal 44%â¦","https://twitter.com/saurabhdway100"
"1153",1,"RT @indiantweeter: Mam @thekiranbedi as a Modi supporter (Modi ji follows me)  I request you to please go for a public debate with Arvind Kâ¦","https://twitter.com/rajeshanjuu"
"1160",1,"RT @NBTDilli: Arvind Kejriwal and Ajay Maken say they are ready for political debate, now all eyes on BJP CM Candidate Kiran Bedi. #DelhiPoâ¦","https://twitter.com/deepakpande77"
"1170",1,"RT @DrunkVinodMehta: Channels hv done the magic! 
#KiranBedi jumped 3% to 44% in 2days.
In 3days, Next Survey.
#KiranBedi 47%, Kejriwal 44%â¦","https://twitter.com/VoiceOfPM"
"1172",1,"@ndtvindia Yes. It will be good if there is open discussion between Kiran Bedi and Arvind Kejriwal","https://twitter.com/BhartiyaU"
"1174",1,"CM à¤à¤®à¥à¤®à¥à¤¦à¤µà¤¾à¤° à¤«à¤¿à¤° à¤¸à¥ à¤¬à¤¦à¤² à¤¦à¥""@dna: BJP youth leader @NupurSharmaBJP is ready to take on Kejriwal in Delhi http://t.co/pzbvbTN4jY""","https://twitter.com/BharatParivrtan"
"1175",1,"RT @DrunkVinodMehta: Inspite Of repeated requests, #KiranBedi has Not Unblocked Kejriwal. Do we need a Rigid or flexible CM?
#BediVsKejriwal","https://twitter.com/vinaykumar69343"
"1181",1,"RT @indiantweeter: Mam @thekiranbedi as a Modi supporter (Modi ji follows me)  I request you to please go for a public debate with Arvind Kâ¦","https://twitter.com/GyanendrAw"
"1183",1,"RT @iamnarendranath: Look at the hoardings, hear Radio Ad,leaders speech, this is clear that Delhi election is Arvind kejriwal vs All.","https://twitter.com/VoiceOfPM"
"1184",1,"#DelhiElections Fight on, Kejriwal calls Kiran Bedi fr public debate. Bedi says on 'the floor of the assembly'. Cong's Maken ready fr debate","https://twitter.com/nehapant19"
"1189",1,"Kiran bedi concedes defeat by avoiding Kejriwal's challenge.  pre elections debates are preferred norms worldwide to know candidates vision.","https://twitter.com/gurnamsvirk"
"1198",1,"RT @ashu3page: Arvind kejriwal takes blessing from his mother this morning before leaving for filing his nomination from new delhi. http://â¦","https://twitter.com/manavjain_WLG"
"1200",2,"RT @navkumar8: Kiran Bedi is following BJP tradition of fighting from safe seat like Modi did from Vadodra.
KEJRIWAL is a real fighter.
#Waâ¦","https://twitter.com/arvinrags"
"1201",1,"RT @dna: BJP youth leader @NupurSharmaBJP is ready to take on Kejriwal in Delhi http://t.co/AKXwA5wgws","https://twitter.com/Alok_1993"
"1202",2,"RT @JhaSanjay: Above the noise of trumpet blowers( Kiran Bedi &amp; Arvind Kejriwal) comes the silent roar of a true winner. Delhi, vote a goodâ¦","https://twitter.com/ugranath"
"1208",1,"......wishing huge success and award of giant killer to @NupurSharmaBJP 
#DelhiWithModi #Delhi4BJP Jamanat jabt of #Kejriwal.","https://twitter.com/manoj61agarwal"
"1210",2,"RT @JhaSanjay: Above the noise of trumpet blowers( Kiran Bedi &amp; Arvind Kejriwal) comes the silent roar of a true winner. Delhi, vote a goodâ¦","https://twitter.com/vardanatulshah"
"1211",1,"RT @Atul_aga: This is not a war,this is politics.Clean politics:Bedi on Kejriwal's statement

""Opportunism"" is no synonym to ""clean politicâ¦","https://twitter.com/kaushal_pks"
"1215",1,"RT @DrunkVinodMehta: Inspite Of repeated requests, #KiranBedi has Not Unblocked Kejriwal. Do we need a Rigid or flexible CM?
#BediVsKejriwal","https://twitter.com/ErshadShaikh84"
"1218",1,"RT @ashu3page: Arvind kejriwal takes blessing from his mother this morning before leaving for filing his nomination from new delhi. http://â¦","https://twitter.com/hrpritz"
"1220",1,"RT @NBTDilli: Arvind Kejriwal and Ajay Maken say they are ready for political debate, now all eyes on BJP CM Candidate Kiran Bedi. #DelhiPoâ¦","https://twitter.com/priyanshu_pz"
"1223",1,"RT @NBTDilli: Arvind Kejriwal and Ajay Maken say they are ready for political debate, now all eyes on BJP CM Candidate Kiran Bedi. #DelhiPoâ¦","https://twitter.com/nivins84"
"1229",1,"RT @NBTDilli: Arvind Kejriwal and Ajay Maken say they are ready for political debate, now all eyes on BJP CM Candidate Kiran Bedi. #DelhiPoâ¦","https://twitter.com/spandey2004"
"1234",1,"RT @indiantweeter: Mam @thekiranbedi as a Modi supporter (Modi ji follows me)  I request you to please go for a public debate with Arvind Kâ¦","https://twitter.com/mehranzaidi"
"1236",1,"RT @ashu3page: Arvind kejriwal takes blessing from his mother this morning before leaving for filing his nomination from new delhi. http://â¦","https://twitter.com/GyanendrAw"
"1240",1,"RT @DrunkVinodMehta: Inspite Of repeated requests, #KiranBedi has Not Unblocked Kejriwal. Do we need a Rigid or flexible CM?
#BediVsKejriwal","https://twitter.com/nivins84"
"1241",1,"RT @ashu3page: Arvind kejriwal takes blessing from his mother this morning before leaving for filing his nomination from new delhi. http://â¦","https://twitter.com/maddydude7"
"1242",1,"RT @NBTDilli: Arvind Kejriwal and Ajay Maken say they are ready for political debate, now all eyes on BJP CM Candidate Kiran Bedi. #DelhiPoâ¦","https://twitter.com/Girishk3161"
"1244",1,"Ajay Maken ready for a debate wid Kejriwal 
Well lets see how both carry on.","https://twitter.com/15jcmanoj"
"1246",2,"RT @himanshu0516: Mr.Kejriwal is extremely lucky to have SUCH passionate people backing him. #WalkWithKejriwal http://t.co/LDe2xkc0Qp","https://twitter.com/AapKeRaj"
"1247",1,"RT @NBTDilli: Arvind Kejriwal and Ajay Maken say they are ready for political debate, now all eyes on BJP CM Candidate Kiran Bedi. #DelhiPoâ¦","https://twitter.com/ArpanGupta71"
"1248",1,"RT @ashu3page: Arvind kejriwal takes blessing from his mother this morning before leaving for filing his nomination from new delhi. http://â¦","https://twitter.com/GregoryDalmeida"
"1250",1,"RT @NBTDilli: Arvind Kejriwal and Ajay Maken say they are ready for political debate, now all eyes on BJP CM Candidate Kiran Bedi. #DelhiPoâ¦","https://twitter.com/shashankdalela"
"1251",1,"RT @DrunkVinodMehta: Inspite Of repeated requests, #KiranBedi has Not Unblocked Kejriwal. Do we need a Rigid or flexible CM?
#BediVsKejriwal","https://twitter.com/nonesuchis"
"1267",1,"RT @dna: BJP youth leader @NupurSharmaBJP is ready to take on Kejriwal in Delhi http://t.co/AKXwA5wgws","https://twitter.com/Suresh93286875"
"1268",1,"RT @dna: BJP youth leader @NupurSharmaBJP is ready to take on Kejriwal in Delhi http://t.co/AKXwA5wgws","https://twitter.com/ashok_maroti"
"1271",3,"@thekiranbedi congrats! You are the right choice Ms. Bedi. speak positive, do not raise to Mr. Kejriwal's jibes, victory is yours. Good Luck","https://twitter.com/RRenuu"
"1272",1,"RT @indiantweeter: Debate is nice, look at how Kejriwal tried to debate Janlokpal in Delhi assembly by sending copies of the bill at 12 on â¦","https://twitter.com/TheHarshSharma"
"1273",3,"RT @doctoratlarge: Idiots are not those who support Kejriwal- that's their democratic right. Idiots are those who support him thinking he'sâ¦","https://twitter.com/suketulalwani"
"1276",1,"RT @ashu3page: Arvind kejriwal takes blessing from his mother this morning before leaving for filing his nomination from new delhi. http://â¦","https://twitter.com/ArpanGupta71"
"1277",1,"âThe best thing about the Delhi campaign is that neither Bedi nor Kejriwal is scared of a debate. Should be an interesting election !â","https://twitter.com/harshkumarsays"
"1278",1,"RT @ashu3page: Arvind kejriwal takes blessing from his mother this morning before leaving for filing his nomination from new delhi. http://â¦","https://twitter.com/amitranjanamit"
"1279",1,"RT @NBTDilli: Arvind Kejriwal and Ajay Maken say they are ready for political debate, now all eyes on BJP CM Candidate Kiran Bedi. #DelhiPoâ¦","https://twitter.com/ToneyYadav"
"1282",1,"@virsanghvi She will shout Kejriwal down. Of the two, she's clearly shriller","https://twitter.com/colleenbraganza"
"1284",1,"RT @iamnarendranath: Look at the hoardings, hear Radio Ad,leaders speech, this is clear that Delhi election is Arvind kejriwal vs All.","https://twitter.com/nsundarpradeep"
"1285",1,"RT @DrunkVinodMehta: Inspite Of repeated requests, #KiranBedi has Not Unblocked Kejriwal. Do we need a Rigid or flexible CM?
#BediVsKejriwal","https://twitter.com/arjuntiwari586"
"1289",1,"49 is very lucky for Arsenal players and kejriwal. They were ruling for so many days.","https://twitter.com/jasonREGOX"
"1308",1,"If AAP supremo Kejriwal is elected for CM , Delhi will be like a Bihar. http://t.co/fPSYj46ZEo","https://twitter.com/vinod19682"
"1309",2,"How Kejriwal is replying everyone today saying. 'I am ready'. I say, not d correct spelling if u r changing ur surname #BediKejriwalDebate","https://twitter.com/Zeharcastic"
"1313",1,"BJP youth leader @NupurSharmaBJP is ready to take on Kejriwal in Delhi http://t.co/AKXwA5wgws","https://twitter.com/dna"
"1314",1,"RT @MrsGandhi: Ho jaaye!! ""@HeadlinesToday: BJP leader Kiran Bedi says she is ready for a public debate with AAP leader Arvind Kejriwal.""","https://twitter.com/vi_vibhavjoshi"
"1316",1,"RT @DrunkVinodMehta: Inspite Of repeated requests, #KiranBedi has Not Unblocked Kejriwal. Do we need a Rigid or flexible CM?
#BediVsKejriwal","https://twitter.com/bhatianuj7"
"1320",1,"RT @virsanghvi: The best thing about the Delhi campaign is that neither Bedi nor Kejriwal is scared of a debate. Should be an interesting eâ¦","https://twitter.com/swapnapillai"
"1323",1,"RT @Ekhlaz: Justin
#Kejriwal ""trusted"" men &amp; #AAP paid volunteers are distributing money in jhuggi clusters
the media is investigating
Let â¦","https://twitter.com/BRIGBIN"
"1326",1,"RT @NBTDilli: Arvind Kejriwal and Ajay Maken say they are ready for political debate, now all eyes on BJP CM Candidate Kiran Bedi. #DelhiPoâ¦","https://twitter.com/bhatianuj7"
"1327",1,"RT @ashu3page: Arvind kejriwal takes blessing from his mother this morning before leaving for filing his nomination from new delhi. http://â¦","https://twitter.com/sourabhx25"
"1328",1,"RT @MrsGandhi: Ho jaaye!! ""@HeadlinesToday: BJP leader Kiran Bedi says she is ready for a public debate with AAP leader Arvind Kejriwal.""","https://twitter.com/BankiMistry"
"1332",1,"@GulPanag Why Kejriwal is not ready for this debate? http://t.co/DRzF7wdkbb","https://twitter.com/REINSTALLINDIA"
"1334",1,"RT @DrunkVinodMehta: Inspite Of repeated requests, #KiranBedi has Not Unblocked Kejriwal. Do we need a Rigid or flexible CM?
#BediVsKejriwal","https://twitter.com/mohitverma28"
"1336",1,"RT @indiantweeter: Mam @thekiranbedi as a Modi supporter (Modi ji follows me)  I request you to please go for a public debate with Arvind Kâ¦","https://twitter.com/prashantwa"
"1340",1,"RT @DrunkVinodMehta: Inspite Of repeated requests, #KiranBedi has Not Unblocked Kejriwal. Do we need a Rigid or flexible CM?
#BediVsKejriwal","https://twitter.com/ArpanGupta71"
"1358",1,"RT @virsanghvi: The best thing about the Delhi campaign is that neither Bedi nor Kejriwal is scared of a debate. Should be an interesting eâ¦","https://twitter.com/Akash_K26"
"1360",1,"RT @MrsGandhi: Ho jaaye!! ""@HeadlinesToday: BJP leader Kiran Bedi says she is ready for a public debate with AAP leader Arvind Kejriwal.""","https://twitter.com/sane_voices"
