"","ti","age","id","au","ve","nC","nP","nR","at","msg","path"
"31",2015-01-19 12:00:17,0.0253729805239925,"z12gg5opbzetjdx5k04cgbpbzrqpwvywgdo","103753602683991273180","post",0,0,0,"photo","How to Get Your First 1,000 Followers on Twitter, Facebook and More http://buff.ly/1Bs9itj
#Senserve #Twitter #SocialMedia #SocialMediaTools﻿","https://plus.google.com/103753602683991273180"
"32",2015-01-19 11:56:38,0.0279134827576302,"z13dv5pz1xj2ytmhw04cedtwjnysvbdjldc","104420581796176711349","post",0,0,0,NA,"Thar&#39;s dunben a new artikle calt NBA Game of the Week: Hawks vs. Rockets dunben rote ahn www.giterdonesports.com #Cavaliers, #Facebook, #NBA, #Raptors, #Rockets, #Spurs, #TheWarriors, #Twitter﻿","https://plus.google.com/104420581796176711349"
"33",2015-01-19 11:51:49,0.0312597324450811,"z12cjtibez2oj5bxt04cdv1pbzmrcztinhk","104674536639832359212","post",0,0,0,"article","Tip your friends at Facebook, Twitter, Google+... #Facebook #twitter #GooglePlus﻿","https://plus.google.com/104674536639832359212"
"34",2015-01-19 11:51:45,0.031302907836658,"z12xf35wwufegrhid04cetbqbtexvlwr2vw0k","106801870211384117182","post",0,1,0,NA,"So your #business has #Facebook and #Twitter covered; what else should you use?﻿","https://plus.google.com/106801870211384117182"
"35",2015-01-19 11:47:00,0.0346019731765544,"z13rw1451wz2x55uf23ffjzwuvzlef1g304","111808707293382125208","post",0,0,0,"article","Be very careful with your social media accounts. A tasteless joke could get you axed.  #twitter   #law  #UK﻿","https://plus.google.com/111808707293382125208"
"36",2015-01-19 11:43:02,0.037357173435114,"z13echnq2mifstfuy22ncfqojxjcydeey","112719233598387017761","post",0,0,0,"article","That&#39;s right. We&#39;re done with  #facebook Expect to see more of us on  #twitter  and  #googleplus﻿","https://plus.google.com/112719233598387017761"
"37",2015-01-19 11:38:54,0.0402233609667531,"z12vdj5bwwymwzumh23iwfrgrxyawhdgs04","116660990262985636721","share",0,0,0,"video","COMMIT TO DEVELOP YOUR BUSINESS OR PERSONAL PROFILE WITH TWITTER INTELLIGENTLY &amp; BRILLIANTLY CRAFTED PROMOTIONAL SERVICES on Twitter, designed to enhance your image and develop your On-line Presence.We craft custom designed &amp; specifically targeted Twitter specialty promotions services, geared to get you tangible results such as MORE Twitter followers, Re-tweets, More favorites, Many more website shares, Hashtags &amp; beautifully crafted comments - all designed to get you THE exposure, relationships &amp; overall results, you are looking for on your Twitter Accounts.We can provide individual results or design a full campaign saving you time and effort. We are here to help you grow and enhance your Twitter reputation and overall social media presence!Enjoy all the benefits today! Let us do the Tweeting for you!Order today only from NurKom Online Promotional Services.NurKom PromotionsBe What You Want To Bewww.nurkompromotions.com© 2015 NurKom Promotions, Los Angeles, CA. #NurKomPromotions   #Official   #Twitter   #Service   #Marketing  #Promotion  #NurKomPictures  ﻿","https://plus.google.com/116660990262985636721"
"38",2015-01-19 11:38:14,0.0406900496863657,"z12xud2i2sq2w10wm04cdvozwnqidvvxcx40k","109349744121741536997","share",0,0,0,"video","COMMIT TO DEVELOP YOUR BUSINESS OR PERSONAL PROFILE WITH TWITTER INTELLIGENTLY &amp; BRILLIANTLY CRAFTED PROMOTIONAL SERVICES on Twitter, designed to enhance your image and develop your On-line Presence.We craft custom designed &amp; specifically targeted Twitter specialty promotions services, geared to get you tangible results such as MORE Twitter followers, Re-tweets, More favorites, Many more website shares, Hashtags &amp; beautifully crafted comments - all designed to get you THE exposure, relationships &amp; overall results, you are looking for on your Twitter Accounts.We can provide individual results or design a full campaign saving you time and effort. We are here to help you grow and enhance your Twitter reputation and overall social media presence!Enjoy all the benefits today! Let us do the Tweeting for you!Order today only from NurKom Online Promotional Services.NurKom PromotionsBe What You Want To Bewww.nurkompromotions.com© 2015 NurKom Promotions, Los Angeles, CA. #NurKomPromotions   #Official   #Twitter   #Service   #Marketing  #Promotion  #NurKomPictures  ﻿","https://plus.google.com/109349744121741536997"
"39",2015-01-19 11:33:30,0.0439739986978195,"z12lt10zkzv5cpq1322xjddiovqiflzbo04","115776864141290187746","post",0,0,0,"photo","Twitter appoints Taranjeet Singh as business head, India operationsRead More: http://goo.gl/20RFjO#Twitter #Business #social #networking﻿","https://plus.google.com/115776864141290187746"
"40",2015-01-19 11:30:14,0.0462440633746209,"z12ex1eodpasvfd0i231xdzxxpjazr32h","103753602683991273180","post",0,0,0,"photo","How to Get Your First 100 Twitter Followers http://buff.ly/1DTjEDk
#Senserve #Twitter #SocialmediaTools #SocialMedia﻿","https://plus.google.com/103753602683991273180"
"41",2015-01-19 11:29:14,0.0469447737049173,"z13rwhzy3mb1fvl5z04cclpoqlutznv4g3g","116909413897505055172","post",0,0,0,"article","The 31 Best LinkedIn Profile Tips for Job Seekers « http://buff.ly/1xnDmzP #SocialMedia #LinkedIn #Twitter #facebook #ALWAYSoN﻿","https://plus.google.com/116909413897505055172"
"42",2015-01-19 11:22:27,0.0516549476180915,"z135trebowqfuzsbf04cdlfo5sr5chejj4s","100762900085852055503","share",0,0,0,"article","Know how to get Social for real! If you think only concentrating on one social media platform can help you brand yourself then you are leaving aside a huge number of audience. Read below and know how to get really Social  #twitter   #socialmedia   #2k15   #promotion   #branding   #googleplustips   #facebookmarketing   #marketing  ﻿","https://plus.google.com/100762900085852055503"
"43",2015-01-19 11:19:15,0.0538720905891171,"z13exr142xedxvv4z04cj5urgofuwrgqn2s","110706903798060789001","post",0,0,0,"photo","@amellywood7 ore faBig weekend. #StephenAmell #DavidRamsey #Twitter﻿","https://plus.google.com/110706903798060789001"
"44",2015-01-19 11:17:53,0.0548206230970444,"z12jiz2zlzrluxe3j22jsbyyqmm1dp3zn04","106227348374579538444","share",0,0,0,"article","#Twitter buys #Zipdial - http://ow.ly/HeLfu﻿","https://plus.google.com/106227348374579538444"
"45",2015-01-19 11:14:44,0.0570148133928025,"z124fvfqamujsncgk04civwhpyfhct1yaxo0k","111754928937270739840","post",0,0,0,NA,"A new story, &quot;Nusra Front &#39;kills&#39; captive Lebanese soldier,&quot; has been published on www.NewsAddicted.com  #LebaneseSecuritySources, #LebaneseSoldiers, #NusraFront, #Syria, #Twitter﻿","https://plus.google.com/111754928937270739840"
"46",2015-01-19 11:13:26,0.0579130057135114,"z12mwjzwxnfwynnft23vfldpvwj1hf3j004","106883524341323996204","share",0,0,0,"photo","We’re Official in G+ and you can join us onwww.Facebook.com/ursangeldesignswww.twitter.com/ursangeldesignswww.aangeldesigns.com #AngelDesigns   #creativity   #Angel   #Designs   #facebook   #twitter   #googleplus   #awesome   #ursangeldesigns  ﻿","https://plus.google.com/106883524341323996204"
